model,title,price,link,authenticity,sell_date,price_numeric,week
Air Jordan 12 Flu Game 1997,Nike Air Jordan 12 XII OG Flu Game Black Red 130690 061 VINTAGE DS 10,$120.00,https://www.ebay.com/itm/267134944854?_skw=Air+Jordan+12+Flu+Game+1997&epid=4039829346&itmmeta=01JPDAC98TMBND9QMA8N7G2CEV&hash=item3e327bc656:g:VowAAOSwuNBnk~-H&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1dqtkurBScT316y52VhURXRiXSXtstxh9crzySVhM3%2BVtaWLevyfTaEfKwmIh1fdkmPf2poOh9pLD6U1erUiLTify1NRn6a%2F5V4WuS0N5OfHmvxhVpCFRQ85JBNNoHQRheT2k9STKCKHFy0uXxqLqO%2FrdJVGcK4zhE9cZu98EEa2P%2BqrdrooYutF7sXzAphfDCGlDDN0GKHPS7jatH2pasxyVfuAtOK92J02sOxF%2Booc%2Bu2wRDYslHJDBH62ERUfyWm%2FtJB7f7EPVRfsIf%2BjwRZykZ72OzCLfzKLCS0jcaDwQYxbe6Wnlhn1so1bUzWtGQ%3D%7Ctkp%3ABk9SR9SUsaqzZQ,,,120.0,
Air Jordan 12 Flu Game 1997,Nike Air Jordan 12 OG Size 8.5 1997 Flu Game Black/Red,$200.00,https://www.ebay.com/itm/126588865164?_skw=Air+Jordan+12+Flu+Game+1997&epid=19039801546&itmmeta=01JPDAC98T3F0JX15E0X8KTMTD&hash=item1d7948ca8c:g:EgkAAOSwf8tmnp7n&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1ePWbNIJvlVAfbuz3y73JCNqHJjwba6WVpn%2F4Ml6mcfnPlBs1V55tO3sVoMifykA8WBhI9y1L6TKu0XtxPnjNgQgIzuiACuE6Ag4gwSvOuZu3%2Bw1L9WiMMd%2Byx4G3GUes%2B2XkPNEb8V8AaNgM6H0D03VN8aJaTP5z9gfSQ%2B4J7WKQ4Haf%2Br3W12xwyrv%2FHcn%2Fv6YBVMuO9qnf3GOpSh9SKgobZNnnX3356W6ZOoFvAYpZOOa9aOYsEX8kKUmsNoerXUhZx9rzMK1RtnlXihuu7XwvKQvZeCqtdMMobFSwExjc5A4TxzYvHOTwL4yuhRvX8%3D%7Ctkp%3ABk9SR-CUsaqzZQ,,,200.0,
Air Jordan 12 Flu Game 1997,NIKE AIR JORDAN 3 RETRO DB DOERNBECHER FIRE RED CEMENT BLACK SNEAKERS 11,$339.99,https://www.ebay.com/itm/235910946402?_skw=Air+Jordan+12+Flu+Game+1997&epid=5039810963&itmmeta=01JPDAC98TAFT5EW9YHVNST41X&hash=item36ed635e62:g:z4UAAOSwvd5neYKQ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e6nIIRxT5kOurK0OEM%2Fyl%2FQbWv8rDhiendYDv%2BvVOTWv07Ws7lLbuLOpfdAVaC3leEEb1q9jAOmng%2B3jsjBCCqz7vNVmXHTa%2F8xGiXQsI7p2uK%2FoNQ%2FrKGtb1FzbXu8K%2BgobFctfX2rni4Il2UamEv4%2FRtgxQWWv8o6oKSnBwj0mFlKij9OPV3zB9Qqqo6Nxd0NV9Q3uKy5o1dQYOQfgFs4Ok0ysu%2FJq9yKBtZAn29KsDkkTFAbVdc03ARhqv24Du%2BqkhaNzpuxlilRUz6KcAK%7Ctkp%3ABk9SR9aUsaqzZQ,,,339.99,
Air Jordan 12 Flu Game 1997,Size 9 - Air Jordan 12 OG 1997 Flu Game,$550.00,https://www.ebay.com/itm/204942094108?_skw=Air+Jordan+12+Flu+Game+1997&epid=17039802659&itmmeta=01JPDAC98T4CQAXCSN6NR244HW&hash=item2fb7802f1c:g:d9AAAOSwI8Rmvarv&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dfVugvUVb4jOrazKFjWzheTzPvDbpGVGyzVZPRT86MZHD3nbdsprESI1BycQdTuD9U%2B%2BIFFVt5f2tV75g9VBNinaMJi0LXbVLr2pAQ7OXfaD4qFclbowl2E%2B%2BsA6uQfgJ80h5R1rxp5K%2Br0astacDWCpNVzmHV18bzdjoh40jY8YpfMqMrTib62gpuYBcghwjfpv59spiU2o6QNHeL97Qb2sePAJ0lRc%2B00ruGWrV2UW0ue4NWLzt1k97fBAWDN5oyuOnPhKD2tnCqVWeMeXmM%7Ctkp%3ABk9SR9aUsaqzZQ,,,550.0,
Air Jordan 12 Flu Game 1997,Size 11.5 - Air Jordan XII OG 1997 Flu Game with Box (130690-061),$320.00,https://www.ebay.com/itm/375839264372?_skw=Air+Jordan+12+Flu+Game+1997&epid=20039808163&itmmeta=01JPDAC98TQ7S7MWCDJ4JD28F9&hash=item5781c40e74:g:G10AAOSwvctnT1mC&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eYiU3bKlQRLwColnwWb2gZYcicplCO50exT8%2FbVcM2Brqm5LzxLcYX%2Bsgbl7L3mp0BmUM0IFG4%2FuJiGuXNzT99Yn0CvTuf8%2BHAsus%2BMCIVMDWEDC6rY5qogZXqASJ%2FHLCnPBbPoDjiAdd9oYMQ%2BzMWJ6Nh8pSYvUPHOWgkkbUXgrK6Dx9poDTQZP3EJ11x4QtkNCl4%2FCiKf8M5r1q2cyU0SfWUa%2Fd8D3OuMjSgXXT25lZlb9YuHHbVQcOBfJH4bac%3D%7Ctkp%3ABk9SR9aUsaqzZQ,,,320.0,
Air Jordan 13 Bred 1998,Nike Air Jordan 13 OG Bred 1998 Size 10 136002-062 Black Red White Playoff XIII,$450.00,https://www.ebay.com/itm/394426706119?_skw=Air+Jordan+13+Bred+1998&epid=14039800013&itmmeta=01JPDACMA84STSAY7WV3TB28MN&hash=item5bd5a9e8c7:g:oCsAAOSwjHVjya2s&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fcEAthBRd9RGgK2hNAy9XJenceq5YtCWSUF4bc7bJq5Fc2WYmdopgmQJBE%2FMjp1AicXLipVPj%2FG3aek66ps0okKwRsW%2FeY0%2Fcvhlx8b1e7e6rrbU6QCRsSW%2BAwcNMdM%2FUUrMOMRgcIvQJEA82ZfG6ftZ8QMtxHKnI3Xkcf9hBvJHsTU7VBNEBH3Ry%2B0NTDYfKu6snIyees%2FSJ2Y6dCtw34FHit1g8YmhF3DSfib7UhCIMp%2FTIT72MngfjYhsifvec%3D%7Ctkp%3ABk9SR7zFsqqzZQ,,,450.0,
Air Jordan 13 Bred 1998,1998 Nike Air Jordan 13 XIII Black Red Sz 11.5 1997 Cat 1990s Original OG VTG,$224.99,https://www.ebay.com/itm/176902311172?_skw=Air+Jordan+13+Bred+1998&epid=23039814331&itmmeta=01JPDACMA80M9FYZW1ZKGAP5Y4&hash=item2930330d04:g:Z0wAAeSwEsxnyxu7&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1db7LM5xysGuBkfJAQUc2hUNFeF24VfhKQipmE2iDi2U2Hn%2FweWc3zOKrZJ6%2BUeITYdggi1RP4f40TXa4cSyf9f1rK0FSFIlVk0MZ62GteC4m5s%2BVWObpwCHcOYeMlSd%2B3FIbuH6two6nJL48hFCo6B%2BM%2B5A26ePAQO2PZsE0yYwsc2W3SzCu%2BFCyZqpV2KJnJvOYiDt%2BfTn4Uiova8p9sg2iTrVFJ0tRcWyCLQ6MOwCqieF%2FtsuXYVHC7KkaQ2weQ%3D%7Ctkp%3ABk9SR7zFsqqzZQ,,,224.99,
Air Jordan 13 Bred 1998,Nike Air Jordan XIII 13 OG 1998 Black Red Basketball Size 10.5 BRED 136002 062,$399.99,https://www.ebay.com/itm/326426185251?_skw=Air+Jordan+13+Bred+1998&epid=25039795495&itmmeta=01JPDACMA884FSN87WAGD6SNJ9&hash=item4c00844e23:g:6D8AAOSw3Gtnnj53&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dxSQ6syVxLOGY%2BrMnsKnMj7DQJwEIfzo73GR2ncgOJVVW7Q%2FMb%2BXy9Fx%2BbSWgRHvjpP%2FWw4I2jLczdnxTV80pbCvDYVfg50SJFZiKJZRihdekVQOVcJl%2BoIdB7thsXrr8hIRP%2FLLW5NFlfFrk8UQ9XiFIhqbZnZtIH%2FRA2yNZTVSaubzUu6ClTskBHMhtL8P9sr2qtaIYNlwAy7LJCjY71B%2BGiEFgKUrgz%2BZohNzSmQkxaGtw5B4umfFI9ALqu1vc%3D%7Ctkp%3ABk9SR7zFsqqzZQ,,,399.99,
Air Jordan 13 Bred 1998,Size 10 - Air Jordan 13 OG 1998 Bred vintage,$699.00,https://www.ebay.com/itm/297058532989?_skw=Air+Jordan+13+Bred+1998&epid=14039800013&itmmeta=01JPDACMA83V7M6G31S9HRJ54B&hash=item452a117e7d:g:YGQAAOSwOPtne~KY&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fW0YRfr93WAudbZ0EZB7AiY8HT04IK7vp3vwYe2w0nTg0d5wFjQQwSpj23GFvUpalYk7eosqF7HFDKNb0VtnEGxaDwcMjPhVOJ4%2BT8mobzYhYbcsrThI4Ogr08Ak8PkUMmPErO88LwNrFOJE2wVFS%2B%2BAH7CQmkYvWfXjMKmIPBLuNZ4gD3KocCo%2ByrDWzOt5XykBxdffSPIoT8cYJGRJMk0yUTuvHWb5dOQyUBD0c51JPVMW8dL3gI%2FVozqRvGss08Nq0IOjaxax1jbmtr8%2BFoaKEzjnBrK1wepN5KQfhnIQ%3D%3D%7Ctkp%3ABk9SR7zFsqqzZQ,,,699.0,
Air Jordan 13 Bred 1998,Size 10 - Air Jordan 13 OG 1997 Playoffs,$150.00,https://www.ebay.com/itm/196965910476?_skw=Air+Jordan+13+Bred+1998&epid=6039813888&itmmeta=01JPDACMA9MA3RAQE3ZHD7ZGJ1&hash=item2ddc1547cc:g:xKMAAOSwhwpnkrIk&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1c1KWu9QBCI5xyRh7rpZVi%2FVxrKlAazOxrIBlOuXQNhJHrMFj1M5Ell7PqBYkkD5lh1JNEmqY%2Bk3A3r1tHB8gUD%2BW6rQcQawmtYOk%2Ffz3uYPXQQq1Q%2FJucZ8ZapLbTGxrFAuwLYEKg2HNCCY9bKEs4iS%2Fyih1yjnlwoPMnZdsDo7gqA4it3a%2BJCfJQwbog0%2BB2kZuYvMNWwhZZXcGYJZJzOGl5WgchOhbgZtCF2XeH7B%2BkYTIIIbv6IgzQPpqN%2BAwfsoyKTLaIWwPj1vq6JTc%2FErPC3W9qzi30gHtWQz8LOAg%3D%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,150.0,
Air Jordan 13 Bred 1998,Size 11.5 - Air Jordan 13 OG 1998 Bred New in Box with Original Receipt,$310.00,https://www.ebay.com/itm/276853003289?_skw=Air+Jordan+13+Bred+1998&epid=23039814331&itmmeta=01JPDACMA9J9XE2NX77FSR3JSX&hash=item4075b99419:g:20UAAOSwvZNnkm52&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1clsZLghJqJurGzH8PnUUFtCuK5TgbskRWYd4omqXg60NEhTzI52dgx699gE4pFNp%2FSQblhyG8fsums%2FRUEw4mVZ5XBD%2BodUPAI8atBR4kjNRXvkTzPvXGy0Bq26Q0mLGD4wPu7shEgMiFY9UOuFtMgMiUO38pbXLGEYrHaUYK73Zg65%2B08KNDLwmxoRTazOQBfYEt7pcemN%2FiFaUlK3QtuQcTEXjTA4SK6No6dzmFrLvvoeAcJXwTbzhi%2ByaOz1mQ%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,310.0,
Air Jordan 13 Bred 1998,Nike Air Jordan 13 shoes Mens 11 Bred OG 1998 Chicago Classic 136002-062,$69.99,https://www.ebay.com/itm/316144781674?_skw=Air+Jordan+13+Bred+1998&epid=12039790347&itmmeta=01JPDACMA965055T7J9AFX6Q7T&hash=item499bb2896a:g:RosAAOSwQmBnh9Ga&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dRB0nS2BMVmJc81Oh0qw4Ci8kM96zm%2Fqs%2BTgXucyrQCLbJBfsgiURTbh6D2NCy9HAU49vz2%2BqEybsAxZLuBtEacQ%2FNwmCjVtpFR9h%2FCdXxePZDL17QN%2BvTHb3p1UNjPzfQmBGlWnc%2Fzvq8YaNdtBV3plO%2BXi%2B%2FP6OwiEOuttZXCWxEhLA7A5wZbZZOwNjMiDP5%2B17p%2Fh7s0t0zM890P8gxMd3hJoBmlwf2AzIIwO86x559AeckBsM8bhBX71I10PnQZgEFmoZAm9SlxwO9TgdjwYeljA2AhOYp0b04jn0viw%3D%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,69.99,
Air Jordan 13 Bred 1998,Jordan 13s Breds 1998 Full Restored,$110.00,https://www.ebay.com/itm/335791099962?_skw=Air+Jordan+13+Bred+1998&epid=23039814331&itmmeta=01JPDACMA9572GC3992M3FBWC6&hash=item4e2eb5903a:g:RNsAAOSwrbRnnFe5&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fhLSXhAIAQvAGqpcU1DO0mG47nolJlEarv7XhRTngaNHaIKhNRkaJZWf2sBIL%2BR7XGWANLvpnIPJSmQPJDehw3BWNe3RFhtIup936VQqMKm0ldeBQtefjNZWg5LpNA1%2FTCOHhi%2Fi1l%2F2vsl7teADqi65%2BtB69x3guBAxcLfNflAY4t%2FrhOeyJbkZADRteatVSoWkosOB6ukQb1bNKpkdq7mL%2FVqlWVnc94qtuLCKKPqStbpilF5erBvD1o7IMf0MI%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,110.0,
Air Jordan 13 Bred 1998,Air Jordan 13 Bred 1998 Size 10.5,$65.00,https://www.ebay.com/itm/315853981025?_skw=Air+Jordan+13+Bred+1998&epid=25039795495&itmmeta=01JPDACMA9JB2QCFTR61SRVVBS&hash=item498a5d4561:g:ZdgAAOSwHe1nDwoX&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dQpL7Clq8T%2FJFkW5xI0O8lUJIOV3KrKvxzBj32FI%2FWI2rSNlEhhNhwo2xkFukyK3Bwm%2Fc7iPB4I1XwW8fWb3HcxoA4rTRvOXlZKXvyxrWdANjuSaW9YykWTBuGHZj70pi4fEc%2BGYsc8TyfeCGeM4qW7G1DDkXT%2FyP8eklFwODwnBafIfu6dnZuMd%2BvrgBSXVS37X7SA3nbvA91IorK5TTQb9jCpvVrq8KnhTOuxklpmLvnFdr7q3hZVoYImW%2F1mXY%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,65.0,
Air Jordan 13 Bred 1998,1998 Air Jordan 13 “Bred” OG | Black/True Red-White | Style Code 136002-061 | 10,$125.00,https://www.ebay.com/itm/176587373270?_skw=Air+Jordan+13+Bred+1998&epid=6039813888&itmmeta=01JPDACMA97YWTN42T9H8E4G4R&hash=item291d6d7ad6:g:PK4AAOSwmdNm7iSS&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1clOZ1lK3WjLtect7FZLOLPGT%2FFDTsF9d0a9Pb1qPNApVby80sTBq3Jz%2BHBTBxKZAzxKMa92vSiAXRKglIt0ZAxF6pO26%2BqEOJhN52nJYGHhWGo9TTHWjA6V3JodOwHRxJRDm6lzy3V0L3lWnDNvV4VN4bKi7KeFw3COu7dl%2BIfiFGIh21O8YpExMEmvxo6ztkAv5QMgOKv6gKEXTFZMJjEoz%2FcRizUyzhnnIhc36NySCsQWUR%2FgFNyhZBKudyfM8U%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,125.0,
Air Jordan 13 Bred 1998,Size 8.5 - Jordan 13 Retro Bred 2017,$75.00,https://www.ebay.com/itm/365450547020?_skw=Air+Jordan+13+Bred+1998&epid=12039787777&itmmeta=01JPDACMA929N21EPMTHY54500&hash=item55168ccf4c:g:8dYAAOSwdOlnzmO4&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fAt%2FvCfVJBLMMmnQ9nqhG7Q85EVJpyExV7I8%2FLcpKCWr2w84LXXEsgQwl44oeCh1VPVyhbtXXF6QaDkLK5sbww2Cj16Mi2AmnhC8%2Fk%2FccnoTG7xUW4cQezqzkg0Ff%2FzWfmi6PWRnYHkGXnRVaUCoRRS1B9sXt1J7uS8Vnnx7%2B6QcXTDckAR4hJdM%2BMBflk2JNJ0pSTq6gj4J7mfng42VdfwfEDmoGpfxAC0E82VZa%2FPPkkZHNHD0OgHEf0YrE74RKE%2BFRSSrazLUQzLd8TJTw%2BxHncDZeSs3A03iCK4dnMXw%3D%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,75.0,
Air Jordan 13 Bred 1998,Air Jordan 13 Retro 2013 Bred Men's 414571-010  Basketball Sneakers US Size 11.,$62.00,https://www.ebay.com/itm/126987641618?_skw=Air+Jordan+13+Bred+1998&epid=4039882022&itmmeta=01JPDACMA9G86BG6N98WQ0JH5D&hash=item1d910da312:g:YZ8AAeSw8ixn0C79&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dil3KOaOX8t67aBG6WY45wPYur7CS%2FOJaIZ9P%2FvZEzU%2FgbB1hxbkCIAx2zoOdJEj9ZFmO%2BeSoXpHUXr3xDsZW8zJHuCHSezOH308aMwgg%2BInNacbQtZHqfvUMLuZHzx2l%2BumyCLnpnPeD%2FvZhRrpxfdP2gZRO7KcLOG9NqjFlWTQH2gPOZhLdPMVcOZIIM9frVDQCKcC%2FK%2FqSxOcDQu%2BiIkR9COZXIXT2VW4cbX5brDUtW%2B%2BFBa%2FEprgRIl2p3e40%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,62.0,
Air Jordan 13 Bred 1998,Size 9.5 - Jordan 13 Retro Bred 2017,$26.00,https://www.ebay.com/itm/296944532047?_skw=Air+Jordan+13+Bred+1998&epid=2310850930&itmmeta=01JPDACMA9W3793FX1SF9S4Y2B&hash=item452345fa4f:g:RAYAAOSwUZtnhxiZ&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dlXMrsbvNrE%2BxEXj%2BBc2jV8DosWi9Wt%2FhzdtbBg1t1UFnj9h8OK7FdiuxXlonEUXynfOI%2FHBHdGA5R0HA1GxG%2F%2BFuMowyiodfCzpayjwcLtrpl5JDZqZBP%2FDKRJ9Wm7t6FJyDmCiqHINuILwcr3ESPwc%2FgVU2X9zECDgXzf3URkCawL%2BO23ukyBz5ygmNzyBD%2BwImHQjqjdIasDOXWrQmgR1q2C8COVWyTiIqaiQk7Mt8eHH5R8eELxx4viIJki0I%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,26.0,
Air Jordan 13 Bred 1998,Jordan 13 - Bred- Size 10.5,$90.00,https://www.ebay.com/itm/356605242624?_skw=Air+Jordan+13+Bred+1998&epid=16039798788&itmmeta=01JPDACMA93KE0F5GAQQF8016X&hash=item5307542d00:g:URAAAeSwoehnvNHd&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1e3WiwERO4PfJQdYKYXxV5LPvER%2BIt%2F8xLGNXlulX8reaYSTNqbG1sDoWrND8oV7REHPbpGFeUoF3ktofe4rI%2B%2FuNXqLr%2BP1VDaQnaZ4iQ7sxzoRBZI8Bryiz5xPVh0A8PUcqgaW2xGwtAhPxRYSahkWtJmDQvqFBqUxm2kyVX8cVf%2Bl6oY8vsAdfMogAqz%2FP04T014pzj6LTdWZ5FOaSHZHvo%2FiKbARpPhgycaDy5rI4VId25fUVNYTC0mS8IAF4%2Fet0gUaP40G8UQoUWpO1XrV0kancWeKJjyIVqLsGylcw%3D%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,90.0,
Air Jordan 13 Bred 1998,Air Jordan 13 Retro Low Bred 2015 Black Red Size 13,$45.00,https://www.ebay.com/itm/405634589906?_skw=Air+Jordan+13+Bred+1998&epid=13039804180&itmmeta=01JPDACMA9TWRVMP5A1CQ9G07R&hash=item5e71b4a4d2:g:fEUAAOSww7Bnzztv&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cB%2F8CqojqCv7HQPltTROmK9H65A15VYu3binvP9IceZGShylckeK769glH%2FOGhDckMpp6yQ2I1Ls2UHHbEy2eDfQc9hH0MIRSoqtIWkBAIn8iYxgCOAkAYScVyBp7KK4v%2BGlw077ShaXXZeTwttMx2AX%2FF715xfYjNcYKwzmt1or%2B34pS%2FL8cOX2%2B5Z27Mw9Zs1bSZTywGVDiZjL%2B0Eq2%2BeY1uTH%2FXq1zTLHvBlyIZ0lFKQYx%2FUDDMPSaDTRdMbyK%2BRkwg63kcpoUoq6hkJAWmJk0crc8kXUm%2FWfCu1ooVBg%3D%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,45.0,
Air Jordan 13 Bred 1998,Jordan 13 Bred (2013),$130.00,https://www.ebay.com/itm/126959141006?_skw=Air+Jordan+13+Bred+1998&epid=12039786661&itmmeta=01JPDACMA9M9FJX9NY9XJ3CCJE&hash=item1d8f5ac08e:g:Su0AAeSwn61nvBYx&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ePpD0RsrJc8juaUM0dDg03WYBD88TOcKSDP2f5NI0Tv6C1MiTmf8YLL9sn8aq7RvYUiTf%2BJRrbAUv1BRMAwZ4js4w13kSKwPRQlblpdGz%2FFb7w%2Fu7MlzF%2BwLwofh6pKZcrIz1mSP%2FdYHxyM%2F1osl5NJwXetohRAjIWrU2xtESRpJsPk5FPdO%2BLCozNBznEpLMCuAUPDQrUtCT8ZGfzkwmCgNBjM%2B9Ig5zBwI4k4moPDAb5dH%2Bagl4qN6IaZaRt3r4QBBM3dLuTkJyYQCx9wGYOsDlLwbCBDVYMrHJmPI9oSQ%3D%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,130.0,
Air Jordan 13 Bred 1998,Nike Air Jordan 13 Retro “Bred” 2013 NDS Sz 10.5 414571-010 Black Red OG XIII,$75.00,https://www.ebay.com/itm/286219767217?_skw=Air+Jordan+13+Bred+1998&epid=27039797167&itmmeta=01JPDACMA9H40B4CSAYB22XG30&hash=item42a4070db1:g:gLoAAOSwbFZnajLk&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1flZJbXIi7SR91SMHoH11u%2BaHU9CXh7jPYM%2BVHEH3UQ3cQqd8TRyoWB1i9pBRyHPFuAC4r8TQKgsZQZU32iTwX3p%2B4cEr9OU1GNsaBzAqF7iGBm2%2Bi97qmN%2BkZEUOhs3rZPTau1dpY53gNpdG49l8UxIuq9HYA6hlrkk2DvJiSgbmWf%2BdRSpNKGeafEz%2B556dxcSRv5ehbI8QYavzIbtj%2FAM7cWGPT2MsyTBDc%2Fb25EEdZd4lrkocuFJnT75oDP9IfXB9MZBJ1puo%2BF5zZpsNR4ftVBKer6HpYrS0PbNioIPA%3D%3D%7Ctkp%3ABk9SR77FsqqzZQ,,,75.0,
Air Jordan 13 Bred 1998,Air Jordan 13 Retro Dirty Bred Black Red Men 10 Excellent Condition 414571-003,$96.00,https://www.ebay.com/itm/396216228534?_skw=Air+Jordan+13+Bred+1998&epid=17039834318&itmmeta=01JPDACMA965P91RY48J2FDT5E&hash=item5c4053dab6:g:Zh8AAeSwHGNnsW39&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ca%2B9yQ9Xw2TStuX5SiI1B3FtoGUDBEvydwtWnJ28qJ1gkkHLy2joCjx8pnTMN%2BfqFiqLLoiatSRxshNBgY9MCob7%2FxV5hKrirwdmHY%2FeMCde%2FHM%2FBPqe8W1u1PPMCEabGTg%2BwFE1AGSTOKrHf%2BoIi4RGgke0RtJFArmjgA4ypfyGhEsi6Y6a2bLFJSCkKgR7XM%2FnoeQfHnyVlGc1jv3yhrP9TmNLwU6BNPZ6SDWXooL8gVONCoPHNwP6FOeF4m0P%2B82oQmxWDHLUTf4FKAYwQVUXVMLyhs0j3hD6rWXxy8vg%3D%3D%7Ctkp%3ABk9SR8DFsqqzZQ,,,96.0,
Air Jordan 13 Bred 1998,Size 13 - Jordan 13 Retro Bred 2017,$100.00,https://www.ebay.com/itm/176897220402?_skw=Air+Jordan+13+Bred+1998&epid=27039795152&itmmeta=01JPDACMA98A1VKX7PQT9KCYN4&hash=item292fe55f32:g:y5wAAOSwvbtnyL7~&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fXv5ONmtzFrpsmzQD1zrCfMwaxN690ZWIpHeG9ndYkK57ER12nYkwGafppgHJL16HFcFNVcVjpgngLla6f95Kxde4i77wN1nTogguFdKumicK3uDtckX4D5eSfrrHVufgoW3O30N0TC6A%2BUBHe5eu3gRv8eRshd6iMquD9XuwW96PXE3svJOMiRoELMWGWXVRX%2BEJEtYjlq4L9rc8KgH1mJ2U47IlS2fWCE8UNLfqFCBvjg1lhXZBlxaZWqACoYV3cwy%2FO2KCagwhHKuqMHvfb1Dbs%2FfdKiV5ao2cqCxRcIQ%3D%3D%7Ctkp%3ABk9SR8DFsqqzZQ,,,100.0,
Air Jordan 13 Bred 1998,Size 13 - Air Jordan 9 Retro Bred,$50.00,https://www.ebay.com/itm/235996728242?_skw=Air+Jordan+13+Bred+1998&epid=7039806737&itmmeta=01JPDACMA9VR83VVJ0449BYPMV&hash=item36f2804bb2:g:hZsAAeSwqZtnzb-F&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1ehzRqUuwx5evQSe5W%2FxM8aNavrpKfT9VUHsuxtL%2BGdgdncX8WXhd6DyZ%2FLihu%2BYopRqXAi%2FkV9luLeciQYEaW516Z4PhWipq7y4yAwvSfjQjfWTgTbxns5KDkLdVFD8JrSZpUvAu1KtsM3aVI09TAhDpKKcyxf8DW9qVg8deERupCHS6g4%2BBbt3g8UeafXIeB3rHOxm8X%2FqQx0Y39sjWb%2F3Yf3EloYmhgfDKfue1bHewrQD7yZNA3hHZ20SDL7jtc%3D%7Ctkp%3ABk9SR8DFsqqzZQ,,,50.0,
Air Jordan 14 Last Shot 1999,Vintage Jordan 14 Last Shot 1999 ORIGINAL; Men’s Sz US 10.5; OG Box; 136016 001,$230.00,https://www.ebay.com/itm/276808540383?_skw=Air+Jordan+14+Last+Shot+1999&epid=14039799610&itmmeta=01JPDAD2BEQWQAC7JZCACWYXEV&hash=item40731320df:g:dEgAAOSw8O5lIwjr&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cVPvr%2FdUgUq3xLWhO%2BzHiau77OdOL%2F6pAN4MeCqBA%2ByQPXCeT8tALLoN8r4Raqhj%2B6eHojIGK08yR5vZVSzQyT3zzkyfsDsu2H89xTqDCv0Y2luHPFm7WOkwM3iNVywJeghsChF9kY57oFOPRVCZuxALhZ3mXKi4wW7uNJ%2BFDQyK%2Btpi8U29jlVUwV7Gp5ucl4qxvJMZFDsML6FfdVpgezikcGR%2FRBnY9cFlIyk1ENhpcP8H1QVrHSOJFgZWzU7kFm5xV5lT9lwf6sBkCDiZXX%7Ctkp%3ABk9SR_SltKqzZQ,,,230.0,
